Actor1CountryCode,Actor2CountryCode,Strength,Month
EGY,ITA,1.907940109,1
GHA,AUS,2.710641201,1
SAU,AFG,5.026433121,1
PAN,CUB,9.020345926,1
ZAF,NGA,2.152787934,1
FRA,PSE,1.408504801,1
LBY,GBR,-1.914645309,1
ECU,GBR,8.73492209,1
PAK,ARE,5.274335472,1
TZA,KEN,5.212947658,1
BLR,EUR,6.383586207,1
DEU,BLR,7.971053843,1
GBR,AUT,7.552095808,1
KHM,USA,3.707922616,1
CRI,USA,3.731258645,1
CHN,KAZ,9.846863469,1
JPN,IND,6.146746654,1
CZE,USA,2.820914127,1
SGP,GBR,6.953422757,1
ARE,EGY,7.487783434,1
DNK,SWE,4.647916667,1
TUR,JOR,6.264272475,1
ISR,IRQ,-0.507510431,1
AFR,ISR,0.219043196,1
ITA,AUS,4.235302325,1
IRQ,EUR,5.775523499,1
JOR,RUS,9.011318118,1
BGD,MYS,4.978741259,1
GHA,NGA,3.794431446,1
HUN,RUS,6.150140581,1
KEN,ETH,3.713943662,1
TUR,PSE,2.496851504,1
ETH,SOM,1.555712271,1
LKA,PAK,7.595994345,1
UKR,MYS,-18.04273585,1
PRT,ESP,6.658667926,1
AUS,RUS,1.17221172,1
COD,RWA,-7.320851064,1
NMR,EUR,6.59943101,1
FRA,PHL,5.512144213,1
SRB,HRV,-1.524632178,1
ZWE,GBR,2.438870432,1
BDI,TZA,6.662505933,1
ARE,PAK,3.08039029,1
CHE,SYR,5.399142857,1
BGR,RUS,1.727038627,1
ESP,MAR,-0.257982792,1
FRA,DNK,-2.171948301,1
AUT,GBR,6.189534325,1
DNK,GBR,4.548847262,1
BGR,USA,4.268476694,1
GBR,BGD,2.681971154,1
ITA,AFR,3.074746499,1
NGA,CHN,7.511443747,1
KWT,SYR,6.299563319,1
CHE,RUS,5.670873786,1
UKR,WST,5.049878582,1
FRA,BLR,8.719543024,1
CAN,IRN,2.034014599,1
SWE,DNK,3.070656934,1
CAN,AFG,-0.777186126,1
EUR,IRQ,5.153958945,1
LBN,TUR,4.480332681,1
MYS,NLD,4.035535976,1
EGY,ARE,6.986238981,1
IND,FRA,3.579862812,1
HTI,DOM,0.391707556,1
KHM,CHN,7.271970443,1
ARE,IRN,1.95887574,1
RUS,YEM,2.391534653,1
AFR,MOZ,-0.29910847,1
SRB,EUR,6.230757801,1
FRA,MYS,2.645616642,1
RUS,NLD,-1.808383234,1
NLD,AUS,4.669597615,1
CHN,NGA,8.376727996,1
RWA,BDI,3.326606876,1
USA,BGR,4.381555334,1
JPN,MYS,8.00034965,1
NGA,ZAF,-1.400450451,1
LVA,RUS,2.59559339,1
GBR,DNK,3.621052632,1
VEN,ESP,2.111596386,1
USA,SSD,4.055505279,1
EGY,TUN,-6.808098592,1
USA,CRI,5.236775819,1
SYR,BEL,3.606048387,1
ITA,IRN,8.522177419,1
IRL,CAN,4.935400908,1
MYS,MMR,5.263773966,1
POL,FRA,3.705811016,1
RUS,BEL,3.741122914,1
CAN,NLD,5.242089249,1
AFR,TZA,6.132352941,1
ZAF,CHN,7.311111111,1
BGR,TUR,0.700609756,1
RUS,HUN,5.17717336,1
GBR,NPL,6.840976106,1
ITA,SYR,4.872634791,1
FRA,ARM,4.632604273,1
USA,BLR,6.221639511,1
HRV,HUN,-2.618737271,1
RUS,NOR,3.42293578,1
KOR,RUS,6.698571429,1
CHN,MNG,5.467381317,1
GUY,VEN,0.901686254,1
RUS,AUS,2.068404908,1
ISR,AFR,2.025153374,1
LVA,EUR,7.289400922,1
USA,CZE,3.558218126,1
EGY,IRQ,0.121413934,1
IRQ,ISR,-0.67457714,1
KAZ,CHN,10.32553846,1
AUS,IRN,3.077578245,1
LBN,PSE,-2.896402878,1
JOR,FRA,3.972408458,1
RUS,LTU,-0.856501548,1
ETH,SSD,7.65,1
BHR,IRN,-3.660402685,1
MNG,CHN,6.159152017,1
PSE,IRN,4.53125972,1
RUS,KOR,5.537623249,1
AUS,ISR,2.901869159,1
MOZ,AFR,0.813617464,1
QAT,ARE,7.756741281,1
SWE,RUS,-0.471651902,1
VEN,GUY,1.278403756,1
RUS,FIN,1.220031299,1
CHN,BGD,8.787101828,1
ZMB,AFR,5.182217573,1
GBR,MDV,-1.928841112,1
AUS,PNG,3.930866141,1
IRN,AUS,2.652731092,1
RUS,SRB,5.446978455,1
ARE,QAT,8.126698262,1
ISR,CHN,7.774947146,1
EUR,BGR,6.303172924,1
SYR,AFG,-6.127619048,1
ITA,CAN,4.345156167,1
BGD,MMR,3.038591848,1
NZL,FRA,2.60529661,1
LUX,GRC,4.330773305,1
IRQ,DEU,3.056408897,1
KWT,EGY,5.241812401,1
AFR,EGY,4.272095491,1
NZL,IRQ,7.690271132,1
CAN,SAU,4.366985646,1
GRC,ESP,6.425971261,1
CAN,ITA,5.252396166,1
AFG,CAN,-3.456236674,1
IRL,ITA,6.409541578,1
LKA,GBR,4.964365971,1
GBR,UGA,12.05377207,1
EUR,SWE,7.190524625,1
NLD,CAN,4.058757365,1
CHN,ZAF,6.89645352,1
IRN,PRK,4.890967742,1
SSD,ETH,7.729962345,1
AFG,SYR,-1.964281872,1
SAU,PSE,4.219579288,1
RUS,SWE,-2.349190939,1
AFG,SAU,4.314362851,1
AUS,MEX,2.055891892,1
IRQ,KWT,1.160714286,1
ITA,ISR,3.647505423,1
KWT,IRQ,3.687296417,1
CHN,KHM,7.897005988,1
MYS,JPN,7.624685964,1
GBR,CYP,4.049835886,1
BGD,GBR,1.109145674,1
RUS,JOR,9.288006572,1
KGZ,KAZ,8.968127054,1
CHN,BLR,8.898410959,1
IDN,FRA,-2.048519737,1
DEU,SWE,7.737389868,1
MMR,GBR,-5.908429752,1
PSE,GBR,1.376363636,1
MEX,CUB,7.322877619,1
PNG,AUS,2.449614112,1
PRK,IRN,6.489195149,1
PSE,LBN,-0.619845645,1
CAN,NMR,5.876061776,1
CHN,EGY,8.005908338,1
CUB,MEX,6.908945334,1
NOR,SWE,6.965666667,1
FRA,TUN,-3.117130145,1
PSE,FRA,-2.509288098,1
ISR,ITA,5.109187082,1
IRN,ARM,8.462876254,1
UKR,CAN,7.253708868,1
ITA,JPN,2.7945343,1
SYR,QAT,1.607142857,1
VNM,MYS,6.034840871,1
JOR,JPN,3.751006711,1
EUR,LBY,4.072818792,1
THA,SEA,5.684042553,1
AFG,EUR,4.811603139,1
SRB,RUS,4.204382022,1
AUS,KOR,7.88771831,1
MYS,VNM,6.039808018,1
ITA,CHE,5.036610169,1
LAO,VNM,7.282466063,1
GRC,ISR,5.766515837,1
IRQ,LBY,-2.038879457,1
LBN,IRQ,2.320838052,1
AFR,ITA,4.519376771,1
EGY,CHN,7.616156463,1
DEU,IRL,4.050340136,1
TUR,LBN,4.829846504,1
ECU,SWE,5.024445708,1
ISR,ETH,1.287763233,1
USA,DZA,0.535592255,1
VNM,LAO,7.017264957,1
BLR,CHN,9.395726495,1
FRA,LBY,-0.388768529,1
SGP,JPN,8.505530217,1
AFG,DEU,4.158437855,1
MDA,RUS,0.958047945,1
UKR,GBR,5.72809823,1
EUR,NMR,7.502912622,1
SVK,CZE,4.527070246,1
JPN,SGP,7.337113402,1
RWA,UGA,6.270945559,1
FRA,POL,3.503731343,1
TZA,BDI,6.287241379,1
CHN,ISR,7.10702765,1
YEM,ARE,-6.437702079,1
FRA,QAT,7.719284065,1
SAU,BGD,-0.428298611,1
AFG,QAT,4.625694444,1
FRA,IDN,-1.029241459,1
CZE,RUS,2.698089172,1
CHE,ITA,5.234530707,1
LBY,IRQ,-2.989391304,1
CZE,SVK,6.357565217,1
FRA,PAK,-0.093271462,1
AFR,BDI,3.312703016,1
SWE,DEU,6.65171213,1
TUN,FRA,-2.027658338,1
ITA,IRL,5.330809552,1
NZL,CAN,5.977810134,1
NLD,UKR,-0.990070093,1
CZE,EUR,2.722780374,1
AUS,GRC,4.258947368,1
KAZ,KGZ,8.246842105,1
YEM,CHE,3.506260971,1
SYR,CHE,5.763583138,1
GRC,EGY,9.683957845,1
TWN,SGP,7.753805621,1
BGR,GRC,6.201581722,1
FRA,NZL,2.45940246,1
SGP,SEA,6.288218054,1
CHN,GRC,6.692768959,1
CAN,NZL,5.356032961,1
TZA,UGA,5.590571597,1
GBR,GHA,4.338502358,1
GHA,GBR,3.524247788,1
DNK,FRA,-0.233097345,1
DEU,SAU,5.947756789,1
ESP,ISR,-2.830064973,1
QAT,IRN,6.482269504,1
DEU,AFR,4.39302188,1
IRN,ITA,7.602426036,1
SWE,NOR,7.869804618,1
GBR,QAT,5.834973326,1
NLD,GRC,5.270106762,1
OMN,USA,8.3113879,1
EUR,PSE,6.401245552,1
WST,BEL,6.988664688,1
BRA,IDN,-5.9152019,1
LBY,EUR,1.77201426,1
TKM,AFG,9.055747469,1
THA,TUR,-0.928588446,1
RUS,AFR,8.410011919,1
KOR,AUS,8.824686941,1
AFR,ZMB,6.821137725,1
GBR,BRA,4.385568862,1
ITA,TUR,3.3817855,1
PRT,GBR,3.999039616,1
TKM,TUR,4.609663866,1
TUR,ITA,4.048288288,1
ETH,ISR,-1.903783784,1
FRA,VNM,4.939446783,1
GBR,MEX,4.979134095,1
EGY,MEX,-8.527925211,1
RUS,UZB,5.512545235,1
RUS,LVA,0.814363307,1
FIN,SWE,6.792637296,1
BEL,CAN,3.973369565,1
USA,BDI,-0.416082225,1
UGA,RWA,5.782527207,1
MEX,CHN,7.624500907,1
RWA,AFR,4.999878861,1
CZE,DEU,4.745057611,1
USA,KAZ,4.718082524,1
TJK,AFG,2.970309654,1
VNM,FRA,4.506390749,1
DZA,USA,1.449177331,1
FRA,IND,3.734186472,1
THA,PHL,3.33040293,1
USA,PRY,7.484432234,1
SAU,CAN,3.852139364,1
IRL,DEU,4.44587156,1
MEX,GBR,4.688671157,1
IRQ,LBN,3.09675046,1
ARM,IRN,8.360933661,1
ESP,PHL,2.117885679,1
CAN,AFR,5.962546125,1
TUN,EGY,1.042619926,1
HRV,EUR,5.3091133,1
EUR,SRB,7.436414048,1
SOM,YEM,2.584217016,1
DJI,YEM,3.026280074,1
BGD,CHN,8.697779149,1
EGY,GRC,9.598147004,1
GBR,SOM,5.162075355,1
BLR,FRA,10.13176761,1
GBR,PRT,4.127087199,1
JPN,ITA,4.813543599,1
ESP,CUB,4.691955446,1
IRN,CAN,1.665241636,1
BLR,DEU,9.009119107,1
MAR,ESP,0.99695463,1
FRA,JOR,5.657462687,1
CHN,YEM,-2.483208955,1
DEU,CZE,5.732356608,1
EGY,KWT,5.835665209,1
THA,SGP,4.405559025,1
QAT,AFG,5.515716969,1
CHE,YEM,3.89906015,1
NOR,DNK,6.761567398,1
KGZ,UZB,-0.615809285,1
ARG,BRA,7.864366374,1
UGA,TZA,5.403580402,1
NZL,JPN,6.989189189,1
CUB,VEN,6.595851666,1
BRA,ARG,8.262932662,1
SSD,UGA,4.187507886,1
GBR,MMR,0.180378549,1
AUS,AFG,1.119026549,1
SWE,ISR,1.795259166,1
LBN,LBY,-6.801458465,1
VNM,SEA,7.598413706,1
VNM,IDN,5.755047619,1
GRC,CHN,6.86321474,1
IRQ,EGY,1.997202797,1
DNK,EUR,2.254863318,1
PRY,USA,5.24866242,1
BLR,PAK,10.79369025,1
UZB,RUS,6.58182398,1
YEM,GBR,0.935778061,1
TUR,AFG,3.127011494,1
NLD,CHN,6.065984655,1
MMR,MYS,5.950640205,1
USA,OMN,7.910070558,1
ARG,CHN,7.880539499,1
DNK,NOR,7.27283237,1
ISR,QAT,2.753088803,1
SWE,ECU,3.007335907,1
SGP,TWN,8.640309079,1
ZAF,SDN,-2.337411462,1
ARM,FRA,5.935824742,1
CAN,BEL,4.443556701,1
PAK,BLR,11.23558994,1
DEU,ARM,1.794,1
IDN,AFR,5.364580645,1
AFR,RUS,8.470884442,1
IRN,TKM,11.12343447,1
CYP,GBR,4.697740478,1
BRN,USA,6.419109103,1
BMU,USA,4.685926404,1
BGD,JPN,-11.55116279,1
RUS,CYP,7.104271845,1
ARE,CHN,7.58690862,1
CAN,TUR,5.730155642,1
ISR,CHE,1.890720311,1
RUS,MYS,-5.075844156,1
SWE,FIN,6.409746589,1
ARG,CHL,6.226219909,1
BDI,AFR,1.527005871,1
GRC,AUS,4.689360313,1
ISR,GRC,6.074657087,1
TUR,BGR,3.180706344,1
IND,SAU,1.739175932,1
SEA,SGP,6.975540984,1
IDN,VNM,5.08031496,1
GBR,PHL,2.68974359,1
SAU,MYS,2.677880184,1
TUN,SYR,1.438183015,1
MEX,FRA,3.766600791,1
NMR,CAN,6.18715415,1
KAZ,USA,5.861568886,1
CHN,SAU,7.425891678,1
GBR,WST,6.632561218,1
BRA,GBR,3.947253475,1
MEX,EGY,-3.778292522,1
NPL,GBR,4.684569536,1
SGP,THA,7.121125828,1
NAM,AFR,5.70139165,1
ESP,CHN,3.307157058,1
PHL,THA,4.421272366,1
SGP,VNM,8.630278884,1
FRA,CUB,6.906582447,1
QAT,GBR,6.550567045,1
IRN,ARE,2.960320641,1
IDN,MMR,7.388977956,1
UZB,KGZ,-0.850200803,1
IDN,SAU,1.233333333,1
UGA,CAF,5.255630027,1
BEL,UKR,6.046308725,1
CHE,ISR,2.165033557,1
CYP,RUS,7.01738255,1
QAT,FRA,7.851981195,1
RUS,BGR,2.836895161,1
BLR,USA,6.738306452,1
MYS,BRN,6.422791639,2
QAT,KWT,8.544939271,2
TUR,MYS,5.528108109,2
PSE,SAU,4.138133874,2
SWE,FRA,4.495331529,2
BGD,THA,4.682679296,2
USA,CMR,3.018915255,2
SYR,ITA,3.237516961,2
NOR,EUR,6.689205703,2
IND,AFG,5.26598778,2
KWT,QAT,8.868228106,2
USA,PGS,6.951189667,2
KOR,VNM,8.16208305,2
IRN,QAT,6.63719346,2
USA,MLI,-1.495912807,2
PHL,TWN,3.11206544,2
ISR,AUS,2.174693042,2
TUR,UKR,5.559317406,2
WST,EUR,2.506894198,2
MWI,AFR,1.35890785,2
EUR,LVA,7.550819672,2
MLI,USA,-4.471868583,2
ESP,SYR,3.190815627,2
SAU,OMN,7.445510624,2
PAK,NPL,6.33557231,2
IDN,GBR,0.532623626,2
USA,BHR,4.086804124,2
TKM,IRN,10.71328286,2
RUS,TKM,-0.693931034,2
PSE,TUR,2.925207182,2
IRN,NGA,0.747095436,2
ITA,BEL,4.235343035,2
LBN,RUS,0.781081081,2
NGA,SAU,3.205131761,2
CHN,MEX,8.014018043,2
LBN,EGY,3.421959694,2
JPN,SYR,2.911188325,2
CUB,ESP,4.469541029,2
IRQ,QAT,-2.098331015,2
TUR,CAN,1.216724739,2
DZA,LBY,3.006908583,2
CYP,EGY,10.77653631,2
IND,RUS,6.22877095,2
GBR,KOR,7.150909091,2
AFR,IDN,5.565314685,2
BEL,ITA,6.883414976,2
SLE,USA,5.391182645,2
NLD,IDN,-3.815007013,2
YEM,DJI,4.27031579,2
CHL,PER,4.76755618,2
AFR,DEU,4.117626405,2
ZAF,ZWE,-1.016292135,2
GBR,IDN,3.070203795,2
SAU,IND,-0.443349754,2
BEL,WST,7.721830986,2
USA,TTO,3.079069767,2
AFR,CAN,5.372900494,2
TUR,LBY,-0.622881356,2
USA,BMU,4.718085106,2
HUN,CZE,4.375957447,2
TTO,USA,2.294680851,2
TZA,USA,-0.718976546,2
UKR,NLD,-2.285714286,2
JPN,ISR,5.503911806,2
MMR,IDN,6.905559515,2
KOR,GBR,8.204217298,2
TUR,NLD,0.735622318,2
USA,AGO,1.600502152,2
QAT,RUS,5.223402728,2
SAU,PHL,-1.080517613,2
DNK,DEU,3.359741193,2
GRC,BGR,6.854924515,2
BLR,KAZ,11.76496403,2
AFR,RWA,5.079496403,2
AFR,NAM,5.524100719,2
MEX,AUS,4.748633093,2
IND,DEU,5.571397695,2
ETH,ERI,0.650180245,2
PAK,THA,6.67034632,2
RUS,MDA,3.603463203,2
GBR,RWA,-1.343722944,2
EGY,LBN,4.043393502,2
VNM,SGP,8.619422383,2
SWE,SYR,5.18583815,2
SYR,CHN,1.394219653,2
IDN,BRA,-6.081127983,2
CRI,CUB,4.566208394,2
FRA,SWE,3.990955137,2
SAU,CHN,7.58422576,2
AGO,USA,2.423060189,2
SSD,AFR,7.930434783,2
BWA,AFR,5.206816534,2
PHL,GBR,2.503118202,2
ERI,ETH,-1.80413643,2
USA,SLE,5.171781818,2
TUR,AUT,2.426855895,2
MYS,SAU,3.749126638,2
TUR,YEM,1.558078603,2
GBR,KWT,4.149745084,2
ECU,BOL,7.989002185,2
USA,RWA,4.110415149,2
YEM,SOM,4.447740525,2
CZE,POL,6.433600583,2
EUR,AFG,4.649343066,2
PHL,BRN,1.832040966,2
USA,EST,4.914996342,2
KAZ,BLR,11.74081931,2
CHL,ARG,5.637408492,2
CHN,NLD,6.101027146,2
ESP,ARG,2.604255319,2
ARE,FRA,6.605510654,2
CHN,ARE,8.556185567,2
EST,USA,6.49100958,2
POL,CZE,5.978539823,2
AFG,TKM,7.182287823,2
BLZ,USA,2.548339483,2
ARE,OMN,6.604206642,2
UKR,SYR,3.918639053,2
SEA,THA,6.736121392,2
EUR,EGY,5.444633604,2
IRQ,YEM,-2.899111111,2
IRN,BHR,-1.132171979,2
RWA,GBR,-0.846953938,2
KEN,SSD,5.417040359,2
THA,PAK,4.779116766,2
BHR,USA,3.93735934,2
RUS,QAT,6.16981982,2
AFG,AUS,-3.321621622,2
IND,ARE,3.801051841,2
PHL,ESP,2.616541353,2
MLT,EUR,5.698194131,2
AFG,IND,3.969578313,2
GBR,LBN,3.811152977,2
ESP,IRL,0.40037679,2
USA,BLZ,3.499698113,2
EGY,EUR,6.092063492,2
CHN,ARG,10.52727273,2
SOM,GBR,2.455951478,2
DEU,DNK,4.272327521,2
BOL,ECU,7.357164519,2
CUB,FRA,6.656861258,2
AUS,KHM,9.128831563,2
AUS,BRA,4.302200303,2
HUN,SVK,5.100227618,2
GRC,LUX,7.039741641,2
DEU,PAK,5.558206687,2
CHN,ESP,5.358219178,2
ZWE,ZAF,-0.690182648,2
EUR,WST,4.042574258,2
CAF,UGA,5.014481707,2
ESP,COL,1.808924485,2
ARM,SYR,5.349389313,2
CZE,HUN,6.789304813,2
SVK,HUN,6.032568807,2
TWN,PHL,5.032517215,2
OMN,SAU,8.291577335,2
MEA,EGY,6.461609195,2
JPN,TUR,6.876303681,2
VEN,CUB,7.330214724,2
UGA,BDI,5.868994628,2
LTU,LVA,7.298076923,2
CYP,EUR,8.389153846,2
LUX,DEU,4.84295612,2
SAU,SDN,4.264714946,2
MCO,GBR,3.055469954,2
PHL,LKA,7.261805556,2
BGD,SAU,3.461805556,2
UGA,SDN,4.632407407,2
FRA,ARE,7.5803861,2
AFG,TJK,1.460355487,2
CHN,CHL,9.987703016,2
QAT,YEM,2.49837587,2
AFG,FRA,-3.764269142,2
RUS,BRA,7.992111369,2
BGD,ITA,-15.81083591,2
LVA,LTU,6.787761426,2
SYR,TUN,0.981754658,2
THA,BGD,6.188638132,2
AZE,FRA,6.04459144,2
AUS,ZAF,2.687383178,2
ITA,MLT,6.230031201,2
JPN,AFR,7.204921875,2
PER,CHL,5.7,2
FRA,MEX,2.841673182,2
JPN,IRN,8.108215962,2
LBR,SLE,5.001408451,2
PHL,SAU,1.710023492,2
IRL,ESP,2.403054033,2
BRN,MYS,6.382458888,2
EUR,DNK,4.188470588,2
TUR,SOM,1.487284142,2
SYR,JPN,-1.876059655,2
TUR,JPN,7.450078493,2
THA,LAO,6.527065303,2
NOR,ISR,3.840661939,2
RUS,CZE,4.894089835,2
HUN,POL,5.428605201,2
AFG,TUR,2.582742317,2
HUN,GRC,7.132570978,2
MDV,GBR,-1.067298578,2
ARE,SYR,4.119367589,2
EUR,HRV,5.551901743,2
TKM,RUS,4.083280507,2
USA,TZA,3.278843106,2
IDN,BGD,8.970499603,2
KWT,GBR,4.971326449,2
SSD,USA,4.144435612,2
SAU,IDN,-2.576709062,2
SYR,ARM,2.300956938,2
VAT,CUB,7.704883907,2
RUS,LBN,0.463461538,2
SLE,LBR,3.686298077,2
CHN,SDN,8.297191011,2
ALB,USA,-13.46795181,2
FJI,AUS,4.721382637,2
CAN,PAK,2.577679291,2
PHL,SGP,5.769249395,2
LTU,USA,6.379903148,2
PAK,ITA,-2.507021792,2
ISR,SWE,-1.010258481,2
LUX,BEL,7.170436187,2
UKR,BEL,6.373722628,2
PAK,QAT,7.556447688,2
EUR,NOR,6.895620438,2
AFR,JPN,6.697969131,2
GBR,VNM,6.165609756,2
KWT,IRN,2.842682927,2
PHL,KOR,2.789268293,2
CHN,IRL,4.801710098,2
RUS,PSE,0.320309951,2
LBY,DZA,-1.778711256,2
IND,ISR,5.684300899,2
LKA,PHL,7.457213115,2
PRT,EUR,6.210418376,2
BGD,NPL,10.45200984,2
USA,UZB,3.101477833,2
BGD,IDN,7.252506163,2
AFR,BWA,5.932154605,2
NZL,VNM,7.496296296,2
BRA,AUS,3.599752883,2
SEA,VNM,7.891261336,2
AUS,NRU,1.315004121,2
LKA,MDV,4.391089109,2
LTU,UKR,9.684971098,2
RUS,MNG,-1.561684558,2
JPN,SEA,6.077786953,2
ISR,ESP,-0.582396694,2
SDN,SAU,7.550124069,2
SGP,PHL,5.215136476,2
SYR,UKR,4.372742336,2
VNM,KOR,8.420149254,2
UZB,TJK,5.238174274,2
GBR,MCO,4.378008299,2
GBR,MLT,5.529318937,2
ZAF,AUS,2.22333887,2
QAT,ISR,1.38375,2
IRL,GRC,4.71325,2
TJK,UZB,5.678464107,2
GRC,HUN,6.031328321,2
ITA,PRT,4.469372385,2
POL,HUN,7.054271357,2
PHL,ITA,3.03718593,2
EGY,CYP,10.87191953,2
NLD,TUR,0.401844091,2
CHN,MDV,5.27954736,2
YEM,IRQ,-1.495214106,2
THA,RUS,4.179596977,2
RUS,IND,6.875062972,2
CHN,IRQ,3.683123426,2
PSE,QAT,5.032632464,2
MYS,TUR,6.601513878,2
DEU,IND,6.942929293,2
RWA,FRA,-8.747514743,2
MKD,SRB,3.41727043,2
COL,ESP,2.829149115,2
FRA,BRA,3.224114671,2
DEU,LUX,6.418887015,2
FRA,KOR,8.247719595,2
RUS,THA,5.629695431,2
KHM,AUS,7.011195929,2
SVK,EUR,1.315463042,2
CHL,CHN,11.33591489,2
LVA,USA,4.624701874,2
GRC,NLD,6.769420784,2
GBR,BHR,4.958447099,2
USA,LVA,3.722354949,2
CHN,AUT,10.76589744,2
BDI,UGA,4.992728828,2
ISR,JPN,7.51231822,2
USA,GMB,0.424465355,2
GRD,USA,1.904704876,2
ARE,AUS,4.542636986,2
BRA,RUS,8.638560411,2
SAU,NGA,1.633018868,2
OMN,ARE,6.72761578,2
BRA,FRA,4.522145923,2
PRK,CAN,-4.870103093,2
FRA,AZE,6.966752577,2
LCA,USA,0.962478485,2
EUR,CYP,8.301376936,2
KOR,PHL,3.964082687,2
LAO,THA,7.534366925,2
ITA,PAK,1.144186047,2
AUS,FJI,7.069801553,2
BLR,ARM,8.994046592,2
TUR,VAT,-5.469887834,2
EST,LVA,6.856476684,2
ARG,ESP,2.663636364,2
UGA,GBR,7.868571428,2
ITA,PHL,4.092467532,2
SSD,KEN,6.451428571,2
JPN,BGD,0.037954939,2
AUS,ESP,4.714731369,2
BGR,FRA,-0.599740035,2
DEU,WST,3.915871639,2
PER,PHL,0.354379879,2
NPL,BGD,10.27109375,2
ISR,NOR,3.984073107,2
EGY,MEA,7.419843342,2
KOR,FRA,7.513362445,2
IRQ,NZL,9.705157343,2
BLR,AZE,7.770341207,2
AUS,IND,4.98441331,2
GTM,BLZ,4.969851008,2
LBN,GBR,5.95109553,2
OMN,YEM,4.739630931,2
BLZ,GTM,5.798330404,2
SAU,DEU,7.562741652,2
AUT,TUR,5.572559367,2
LBY,TUR,-0.991637324,2
PSE,EUR,5.909683099,2
CMR,BEN,4.382907489,2
IRL,CHN,7.768783069,2
VNM,GBR,6.606884378,2
IND,AUS,5.472285966,2
RWA,USA,4.419363395,2
MLT,GBR,5.987002653,2
CMR,USA,3.544995571,2
SDN,UGA,4.498136646,2
RWA,COD,-1.305944987,2
ESP,RUS,1.702220249,2
MAR,AFR,5.402133333,2
AUT,GRC,4.213891362,2
MYS,RUS,-1.686797502,2
EUR,MKD,7.091882248,2
SYR,SWE,2.541837645,2
FIN,EUR,6.36541555,2
AUS,LKA,6.753887399,2
CAN,KOR,7.952951699,2
SYR,ESP,3.596236559,2
KWT,ARE,8.378744395,2
SAU,SWE,-2.586253369,2
USA,HRV,2.24028777,2
CAN,JOR,5.585675675,2
JAM,CAN,1.854054054,2
BDI,USA,-0.259963931,2
KHM,LAO,8.158536585,2
ITA,AUT,3.247696477,2
SEA,JPN,7.276832579,2
MEX,CHL,6.645067873,2
AUS,ARE,6.842171946,2
ESP,TUR,4.680271493,2
ARE,IND,3.987114338,2
TUR,THA,-1.849318801,2
KOR,DEU,8.282833787,2
URY,USA,4.290818182,2
KEN,RWA,9.512920837,2
BOL,PRY,8.454644809,2
NRU,AUS,2.7375,2
NLD,ISR,2.380839416,2
KAZ,UZB,6.889844465,2
DEU,KOR,6.380769231,2
CAN,NPL,7.258791209,2
NOR,DEU,4.551145738,2
SYR,KWT,4.256095325,2
QAT,PAK,6.278512396,2
LVA,EST,6.817050691,2
AFR,IRN,5.863157895,2
ARE,BHR,3.731301939,2
ITA,TUN,-3.129085873,2
HUN,SYR,3.842553191,2
ISR,NPL,9.338020352,2
PAK,DEU,5.990286772,2
ARE,KWT,5.666388889,2
RWA,KEN,10.52583333,2
ITA,IRQ,0.834383689,2
ALB,MKD,-4.224467099,2
GIN,SLE,0.671177016,2
CYP,ISR,7.145176253,2
AFR,SSD,4.981447124,2
QAT,PSE,3.978551532,2
EGY,HRV,-4.624628253,2
UKR,TUR,7.026139535,2
UZB,KAZ,8.350325581,2
COL,MEX,5.492823858,2
USA,ISL,4.364119292,2
USA,WSM,4.750466418,2
JPN,LKA,8.353781513,2
KGZ,CHN,7.37394958,2
LBY,FRA,-2.465327103,2
COD,COG,-0.119719626,2
ARE,AFR,5.316931712,2
TJK,CHN,8.642750234,2
VAT,PSE,12.2502343,2
NIC,CUB,3.34249531,2
CAN,PRK,1.078705441,2
CAN,MDV,-3.861163227,2
WST,SYR,-4.893239437,2
SAU,AUT,7.138028169,2
TJK,PAK,9.47481203,2
CAN,VNM,9.058928571,2
JPN,MEX,7.994632768,2
CHE,CAN,3.68079096,2
KAZ,TJK,8.990386428,2
QAT,IRQ,2.938925542,2
YEM,QAT,2.054476909,2
MKD,ALB,-0.473207547,2
CHN,TJK,9.384419263,2
TUN,DZA,-4.73705104,2
CHN,KGZ,7.551606805,2
ESP,CHL,5.738883633,2
UGA,SOM,-0.434090909,2
COG,COD,-0.402938389,2
CAN,GRC,2.531943128,2
KNA,GBR,6.68957346,2
FRA,LUX,7.749952607,2
IRN,KWT,5.482827324,2
AUT,ITA,3.776755218,2
ARM,BLR,8.395156695,2
PAK,CAN,1.040874525,2
LBY,AFR,-4.938154139,2
DEU,PSE,4.550619638,2
SDN,YEM,6.024022879,2
CHL,MEX,7.155100095,2
RUS,IDN,4.884732824,2
JPN,NZL,7.241793893,2
AUT,CHN,10.74641834,2
IND,SGP,6.247801147,2
EUR,MLT,5.781609195,2
KWT,BHR,7.664813038,2
VAT,ISR,8.51084453,2
CHN,PER,9.268618042,2
PHL,PER,-0.134134615,2
KOR,CAN,4.570961538,2
JOR,SOM,3.396346154,2
AUS,NPL,7.382307692,2
CAN,JAM,4.82953668,2
ESP,AUS,3.841795367,2
NZL,FJI,6.974710425,2
YEM,RUS,4.383478261,2
DZA,TUN,-2.993326886,2
SRB,MKD,5.524298161,2
AFR,MWI,4.326040658,2
CYP,USA,5.767376573,2
GBR,KNA,6.912197483,2
MKD,EUR,4.476744186,2
